,type,intensity,NN1,slope
79,1.0,1182.9533596988488,13.689138149454635,174.7548318637983
80,1.0,2779.839720154696,11.763089081115885,75.38509653022739
81,0.0,1772.7777205454151,7.560573412496426,27.61541391436605
82,0.0,1614.1114649249841,9.732308055352604,67.016817187318
83,0.0,1440.085420253182,9.845290122486194,12.760836422164946
84,1.0,2718.395492724745,14.614815232703027,164.63108877792362
85,0.0,1730.339090735526,9.521430287517422,56.56595858512765
86,1.0,2884.4438709527276,10.732149480709348,167.11319961091328
87,0.0,2150.1828644791417,7.138347809033583,100.23787921250332
88,0.0,1172.6054569214175,5.417439722172805,9.429381706965591
89,0.0,1105.4260404766185,7.266964923141942,120.45021667911355
90,0.0,785.0689354146193,4.164437814551729,43.768460044493764
91,1.0,2396.8152153872315,13.210021671296058,129.64457715489485
92,0.0,1450.717967908317,10.343912228966431,11.84182486042866
93,0.0,1213.9776531349007,4.856665531973156,44.801284182870496
94,0.0,1801.4364695007012,3.8535017779226752,47.49746998641609
95,0.0,1287.9344946243432,8.437775499428017,51.60695400204464
96,0.0,1725.2309076640947,6.783300600720723,50.80805810815437
97,0.0,1658.119680948006,7.029454731068395,26.514243797484635
98,0.0,1729.7424743226995,7.731654950089074,190.29304301832232
99,0.0,1533.6562087098223,5.904491057031953,23.11235321003266
100,1.0,1675.6193827467164,10.548517872530656,32.83239873771254
101,0.0,1835.8557001660167,4.238124885654861,57.69081648293309
102,0.0,2230.467084191788,6.697097466474159,123.90946207248574
103,1.0,2512.100369935192,5.605442932343049,32.546277968428086
104,0.0,2241.3760208559856,9.530094064921368,71.09338762264768
105,0.0,1857.8999709084821,6.336343345510366,36.09178282865375
106,0.0,2140.788553132916,6.783559547400158,44.98330937427329
107,0.0,925.848550544755,7.69050243248218,38.38578635359546
108,1.0,1988.6294901135575,8.096008700978818,126.58954144699008
109,0.0,2094.7656182801866,7.836259900930373,34.04357674250009
110,1.0,1274.3322687694474,9.79521550055141,109.13598596234529
111,0.0,858.224059572114,8.000691935807186,121.67528035903052
112,0.0,1219.7639727286096,7.1548769674175405,49.74439726171751
113,0.0,1378.7485193287878,8.85410428431988,34.28660949223677
114,0.0,1563.7538876535114,4.549118404673453,53.845437698779165
115,0.0,1749.2621415898636,6.648011333342142,69.909596166967
116,0.0,1396.87252207916,6.6564206413794675,80.70746123687253
117,0.0,1467.9086760193356,5.638892575354545,60.513044065699916
118,0.0,1744.7267946335976,7.717849790580968,46.92198290231598
119,0.0,1129.4795062852209,8.607992867122006,73.69028071947392
120,0.0,2045.6596149107688,9.164682668675106,130.35263524809662
121,0.0,737.7830020648832,6.761946181988837,18.77230839487104
122,0.0,626.1439946082089,10.348601030600992,49.682251739060035
123,0.0,2038.6217470118886,1.9265309504869448,218.59422299827452
124,0.0,1596.8049388191912,11.18823393300115,45.96381598464564
125,0.0,1634.7921991384485,7.398590463705208,27.49781754002599
126,0.0,1776.8691166982173,7.89793285538626,13.380389093831496
127,0.0,1321.6774734917346,6.336537395473551,88.53011289091765
128,1.0,2399.6057184568817,6.692064100690533,32.48441136197613
129,0.0,1534.4465360612664,8.065508495688373,80.75644263746346
130,1.0,1919.8424123605146,12.209595180449424,163.87941285384335
131,0.0,1079.9212661122242,11.70837940584238,42.004572181377725
132,1.0,1934.5326764098575,15.051160564582545,54.09257032499286
133,0.0,1318.6446038177728,8.659897789951774,201.30904883099592
134,0.0,2398.56038747804,7.021586085200184,69.88009005914164
135,1.0,2606.297723620182,10.14350974279008,33.14643673818032
136,0.0,1408.339365859985,8.389253131259556,72.7994811230358
137,0.0,1255.9296957657953,5.998436670081548,24.35429262700467
138,0.0,2038.3592498298076,8.443763471275089,32.13421918960881
139,0.0,1451.2089729603376,4.603343127826973,63.406538770459285
140,0.0,1895.1385256042456,6.041523157433018,56.96665821848501
141,0.0,1725.570202439552,4.842075998292916,35.34684935957616
142,0.0,1690.2606965505972,5.107207121579715,73.61560517430328
143,0.0,2094.065817319175,4.879927134854682,28.09439026072266
144,1.0,1587.9773713781992,10.803701481221628,8.653954889595381
145,0.0,1594.5331104300376,7.536950412930583,1.2448574444160216
146,0.0,784.5077085953036,4.049383364152087,25.713824214690913
147,0.0,1379.0722715549907,8.962194889552944,44.47192720634296
148,0.0,1517.63678352395,10.677655143517573,83.06335448477951
149,0.0,1128.0658921569361,9.095602456041185,46.274839652972
150,0.0,1497.5610662842246,12.559796522382836,99.2874639274605
151,0.0,1956.7196306093158,8.095823062348767,28.999737399258077
152,0.0,1242.5920845032786,6.468025722298078,21.160022431083288
153,0.0,1410.1024627905153,6.576642562384135,32.58740728584113
154,0.0,1372.0283806530751,5.620269011890813,83.03725051934845
155,0.0,2040.3920578649847,6.054832223680018,46.800730443791764
156,0.0,964.1818522348683,7.990711030588875,47.53379882259156
157,0.0,1926.246500029556,7.688439105491509,121.27181166767623
158,0.0,1203.7156297319518,7.284886719700141,21.5173487672802
159,1.0,2487.2857064512277,7.578361811624889,161.97525925855942
160,0.0,1070.8560323583204,5.807589366592128,71.03782579180651
161,0.0,1345.5126323977443,10.38081660513982,20.116473597919363
162,0.0,1751.753901365658,8.924820971985454,121.83505041704305
163,0.0,1096.092109883863,9.025111066988936,105.69041796308967
164,0.0,1435.3563839109565,5.26937684558116,71.20645281579797
165,0.0,1531.923232297096,5.592073602867247,82.5642758210235
166,1.0,2321.08970648949,12.755131974245414,63.596352359977004
167,0.0,1265.3704042235302,7.411584664686831,46.42654469079666
168,1.0,3515.9476004045464,14.33214088152534,174.26135715021104
169,1.0,1609.14623372604,10.92774738915703,50.13141599118236
170,0.0,1248.1243299057764,9.013127879350971,90.49290536431901
171,0.0,2065.5513240411356,7.080461707066241,81.61673064403017
172,0.0,1573.6620655874196,7.4008459231164405,24.975859666389436
173,1.0,1093.3955904191005,7.408277978800845,84.91325921400605
174,1.0,2155.8846995883578,13.136466168373055,117.71370325598214
175,0.0,1328.3584981875474,9.417646034039432,73.08549653025734
176,1.0,2008.6549856694014,12.247637704271751,159.4670150240577
177,0.0,1412.6773007928239,8.978367262124541,112.32206903314675
178,0.0,1778.9813635692863,8.021305731928216,52.08519695692066
179,0.0,987.1405394906642,5.976951073630654,41.94952109159282
180,0.0,1685.5639552079665,11.999827944327137,113.30598505989995
181,0.0,1629.3219059601695,6.762275050982041,18.10849033835704
182,0.0,1834.614548702018,3.4722857653654122,88.49245729660281
183,0.0,1916.137905492927,7.611799222224066,30.732039118789686
184,0.0,1834.8729466365742,7.107351310045154,77.30177315030265
185,0.0,1366.628482959341,7.748044557930965,23.763973387436387
186,0.0,899.3696328673711,7.5645519909221015,13.951160476561824
187,1.0,2140.3946081733247,10.415147218917989,40.4228403869379
188,1.0,1646.1212784426991,11.858468149147571,52.620861643992825
189,1.0,2086.6144423950013,9.20440755121849,128.1829327519914
190,0.0,1779.4677707010642,10.169334004655306,32.06613234834012
191,0.0,1283.9665836456013,7.448694285987587,38.66093474331888
192,0.0,2130.602415615268,5.826209238227676,39.842678420290696
193,0.0,1502.0777219191734,5.145515929752245,74.75535530556118
194,1.0,1863.6509194362798,15.534749844488667,56.77194743181797
195,1.0,3172.3571132523048,13.756666583004558,115.69467047536777
196,0.0,1547.8185116508907,8.615623744819237,32.839696967961856
197,0.0,1036.0134474846918,4.892069055525608,58.15862161681373
198,0.0,1655.1654978124832,6.406206013634602,35.16851831249709
199,0.0,1329.3154605267864,10.434536007356844,29.04551341526775
200,0.0,1337.5771184507528,8.42699520084175,52.41116496447881
201,0.0,1748.3385345751194,6.161949021280446,127.15362888499838
202,0.0,1507.5157564047981,6.889189607848145,27.20888952418876
203,0.0,1785.1284662354515,8.079025165165186,32.12981770722784
204,1.0,2317.9400486309682,11.851272947980952,49.87233893167264
205,0.0,1313.7647597761265,7.882097229388191,201.88436650880078
206,0.0,1533.5855347284405,7.072881714905532,153.17065337140573
207,0.0,1232.0261498681289,5.577976124225465,116.2944950621291
208,0.0,2057.3373130579757,8.677813755251686,134.36123764292083
209,0.0,1802.4569035725322,9.374601426618536,39.262963345220065
210,1.0,1917.319409370971,17.123635443677063,43.506844476358
211,1.0,2219.3215009403057,10.44466802305384,103.46621911768203
212,0.0,1505.6455912714337,6.381473564463451,45.0425298752082
213,0.0,1745.821109361692,8.702534021043608,36.50616182630854
214,0.0,1246.195789055626,6.416920482734582,128.3550163186606
215,0.0,1263.6290721844462,8.00552402143645,20.492019536438534
216,0.0,1025.8369496568755,9.048761130416322,74.0860781459695
217,1.0,2353.0310559392938,13.512342183328386,104.52170008279471
218,0.0,1673.132822563239,9.867532811773426,47.06116579304776
219,0.0,1589.3649055767469,3.3886235646401888,69.61325071095348
220,0.0,760.2363736716578,8.09557684714043,90.60013196435564
221,0.0,1650.9300631175815,7.174635309555745,173.8647523283583
222,1.0,2748.5087657193144,11.091680883377647,53.82383769071244
223,0.0,1755.7718295653115,5.807215640663334,56.65707520740613
224,0.0,1606.2103355977983,10.60755014116547,61.76674971425224
225,1.0,1908.352592924322,14.53218884141794,78.44790322709999
226,1.0,994.8551332393005,6.696768314437709,55.50831551696821
227,0.0,1105.2207387037793,8.990702307476337,35.8014221394669
228,0.0,1101.7008167181953,10.537096176446171,50.63355043989743
229,0.0,2086.065755420178,6.02701103685188,226.74665933250395
230,0.0,1667.8856444702958,5.2648903162273575,109.67748087083405
231,0.0,1241.4936431005456,4.258476967754765,65.86756634193928
232,1.0,1766.499592685369,9.374395760352154,137.82237230381094
233,0.0,1181.662233694006,6.149404522145838,82.59539026660613
234,0.0,1370.4010175916135,6.334767873513699,56.17551992000406
235,0.0,900.8373874498564,6.85239748866662,111.96031236892685
236,0.0,1918.7575614836983,8.014466795893586,106.27438961553062
237,0.0,1447.305274508476,6.586160243957496,63.56002152648636
238,0.0,992.199515079522,5.316554772202805,32.32480488015638
239,0.0,937.2546786089152,7.116406990027296,49.11726559917342
240,0.0,1675.6796009614259,7.58315694563843,123.26912812888115
241,0.0,1205.6693351731683,7.268765063252765,29.12396078061676
242,1.0,1814.327460601432,15.645614169594358,107.48051652018312
243,0.0,1486.7447141091932,5.938163468512535,137.4314914507342
244,0.0,1965.4280512827993,8.795614695080488,8.045768185060417
245,0.0,1238.2073445567682,7.43407468684751,55.25458499851089
246,0.0,968.8036233189025,7.781710208267592,24.75831339445228
247,0.0,2240.118632215449,6.3647051326887345,41.6898855815259
248,0.0,1816.5867594527808,8.501017656965475,61.979952784450404
249,0.0,1371.8578502111409,2.7486085430357763,51.876238085708984
250,0.0,1708.5168128874604,4.8647120990040404,101.07359429683598
251,0.0,1843.1286803412497,6.706717485063965,33.590967064867925
252,0.0,1582.7979176555184,6.191039312133308,84.73065614785449
253,0.0,852.1367662221088,8.631556227500784,59.5674541675483
254,0.0,2327.5838190558698,8.265557819654283,42.41172294092453
255,0.0,1905.6787296470438,7.94869555732363,97.60334721664564
256,0.0,1901.8187039068157,6.988692819916192,18.507049852442364
257,0.0,1355.6142465221803,6.366463283572511,57.53314673694797
258,0.0,1518.4763916149532,9.896440314837625,105.59348221149928
259,0.0,1849.5691334285507,7.33822904751479,72.0629328043143
260,0.0,1876.9485508936111,7.143692029677281,107.54756738637151
261,0.0,1227.90754827801,8.331027648549412,57.28996554676993
262,0.0,1325.5939551066228,6.9093233145986535,8.612450153575427
263,1.0,2329.372571492134,10.64222280109071,22.12569971403589
264,1.0,1562.6701470534153,9.508525335086771,118.46934212291495
265,0.0,1350.5780481884308,4.817019801590174,125.27846127487533
266,0.0,1521.2239907026587,6.8662558812787235,37.909748621416995
267,0.0,1520.0801012716781,6.379082960176918,78.44479900244728
268,1.0,2296.0317164297935,8.897956244295221,82.9759779361872
269,0.0,1729.8211669793754,6.150786980163268,23.214727042384233
270,0.0,1192.9099298423394,5.578035573740232,21.051932651001845
271,0.0,1035.2265468101148,6.170598487176073,31.500557562823186
272,0.0,1560.5159312167016,8.149654208701282,93.862890535042
273,0.0,1936.119395573763,9.955772741517448,53.340171415047294
274,0.0,930.0062390220968,7.5990624401017595,19.07451985605078
275,0.0,2325.8914570368142,6.3647427643295575,47.859988045622295
276,1.0,2793.543807114485,9.111863149439852,117.05407737645557
277,0.0,1441.570507994805,6.453627271263866,117.04964288740649
278,1.0,1761.6561292049091,9.098116567505642,44.57290026675517
279,0.0,1360.6169571314638,9.126469079053967,17.389038091756227
280,0.0,1736.4884964606292,10.330751439429244,182.81739839133886
281,0.0,1692.330882460277,10.737158158843634,76.30667778555872
282,0.0,1876.7828665404866,8.508172058174186,53.494175176674176
283,0.0,1371.0813807759594,8.281385908593961,39.26982352267922
284,0.0,1255.3200013179799,8.977405674517655,57.97844745058268
285,0.0,1778.01665482229,4.629542192318709,77.90678007958964
286,0.0,1531.9288483835448,9.206607526640083,84.60497135096291
287,0.0,1452.5004386932205,9.928213423561814,118.38338344868376
288,0.0,1813.5713369830817,7.798231532361178,76.19023974276178
289,0.0,1703.9764527404752,7.670654636772547,121.69735688684312
290,0.0,1284.7421918372092,8.929590945484714,40.61835624428065
291,0.0,1953.2056779675388,5.62133322954042,62.49741047951388
292,1.0,2818.19643454571,14.467819393593361,211.03895139013247
293,0.0,1758.2269906238816,6.575361235496952,37.216664868223425
294,1.0,1383.990454234517,11.536888119510841,81.08732871237902
295,0.0,1673.3268687223187,8.000202986788853,98.02230103610022
296,1.0,1018.0351378400316,12.102457556968933,149.16655582349932
297,0.0,1614.2823079498555,4.312596865780437,42.532859302224864
298,0.0,1465.3418548503844,4.841436382357723,13.376687914280133
299,0.0,1259.9474625613839,6.452849240890942,108.20383314945069
300,0.0,1131.110042513882,9.109985073929058,62.59085942387745
301,0.0,1259.2238358915383,7.797636511297097,46.75704059131961
302,0.0,1505.1949181850089,7.42259807786295,20.57326223168097
303,0.0,998.0704165663554,2.411693222861687,78.01230122445956
304,0.0,1366.4957831609477,6.95148653386014,22.84527917562603
305,1.0,1940.0954804441872,13.200503016494302,145.2192123936494
306,1.0,2572.6010369663204,7.0157785491825635,40.74050713985562
307,1.0,2122.8606633243226,10.146719298024264,30.544869755123877
308,0.0,1296.9864231611286,5.274474551827014,12.434059542114989
309,0.0,1897.9787373571248,7.4087294087583935,49.373471157545545
310,0.0,1510.3100384481047,10.43346230470745,27.835577079139963
311,0.0,1807.5203917780532,7.825930480134549,52.554529454748206
312,0.0,1454.6515603925684,8.640173015844812,92.18542778301813
313,0.0,1212.2570887422721,5.396591215507524,58.304378381973464
314,0.0,870.4950078759172,9.236044888010913,55.88286002245201
315,0.0,1999.8180262593482,7.272214982468018,62.45198486006761
316,0.0,967.4373882098063,8.089182157687848,20.414456979827957
317,0.0,1133.683451512875,7.515602298856448,34.551767213345144
318,0.0,1531.6486683562664,9.657423865590268,92.44078424820401
319,1.0,1995.2405605596769,11.187650645748425,86.59955664022002
320,0.0,1111.7078998062043,3.019750476424388,26.429383135237664
321,0.0,1695.926738575303,6.366845795828466,21.182708973965628
322,0.0,1191.9832213872146,8.277254134164918,85.01792329625584
323,0.0,890.45387310817,8.03895382240341,29.943411414076294
324,0.0,1403.105653338973,6.136861728283493,59.949694407885545
325,0.0,860.5090314745179,4.88374269826924,51.87168458588806
326,0.0,1260.5773315673623,7.503186656790584,56.89100478073104
327,0.0,1436.3871172350757,8.102525115253211,70.7893622521882
328,1.0,2673.2849369244,9.218819889423823,28.41344665224865
329,1.0,2712.844344112616,5.532150459906845,63.92808445028175
330,0.0,2073.292426046297,6.83830652519635,72.31919652435566
331,0.0,1060.674444850963,7.602745734441839,47.026079650777554
332,0.0,1456.4366969603493,9.358999802760577,116.71334136513224
333,0.0,1016.2874966466858,6.720282281773699,37.45806640665617
334,0.0,1641.7438812902674,6.905748907098291,190.9220997176754
335,1.0,2324.4139786391315,12.096514241377411,80.32632738947389
336,0.0,1185.400132072666,4.62210403532429,8.719500262290216
337,0.0,1995.1186305537803,7.611925974245222,2.0593846971194485
338,0.0,1891.261947523149,6.70153873126498,81.5644173321351
339,0.0,1849.5562847313981,4.113612703670817,10.733689758244939
340,0.0,1666.9757186081233,10.80591601503842,60.53485793147824
341,0.0,1320.44064112297,7.893858983464713,33.852347695657045
342,1.0,2072.713020766836,13.113281251978664,53.21053282822661
343,0.0,2044.3646739471387,5.552611081573912,33.25607136564394
344,0.0,913.8752356155559,6.650175366454337,23.69750308712331
345,0.0,1379.31763475893,6.536605192808143,63.85200645560528
346,0.0,1922.3711676422404,8.772739530659031,36.967155536207265
347,1.0,2022.252548147605,10.988000968500986,59.26894865650929
348,0.0,2026.2951835528536,6.908241250346652,170.347830398874
349,0.0,1633.0317120214504,6.291167766556337,62.793612025326304
350,0.0,1984.8308821822477,8.34231388561689,16.373226997996856
351,0.0,1302.2798275053021,6.9969756077574505,81.3594593527212
352,0.0,1123.627463231756,3.274182889426844,51.73146494606136
353,0.0,1286.525228615138,6.190344068656298,35.24635504870293
354,0.0,1356.4217516560525,5.811647141409271,119.13070538320767
355,0.0,598.4370483961567,3.49499110712324,30.58126931392354
356,1.0,2538.855380279649,9.405242338743339,38.920256609529105
357,0.0,1461.7160864396615,6.05357165690394,118.44790508475333
358,1.0,2798.180979330078,14.686185269372732,155.14317048769058
359,1.0,2313.092468413816,11.348869494960807,57.997562873282405
360,1.0,2861.438836064728,6.208480222543953,20.518794793842204
361,0.0,1692.6669715323667,8.18163177899146,89.12126146417597
362,1.0,2323.543601812979,10.016222539998296,77.01231998013122
363,1.0,1787.941203708639,12.465896436822188,54.73235137688689
364,0.0,1276.0463549487724,7.7708544831443715,37.043249566974474
365,1.0,1931.425330231331,12.517034878595078,53.88620183878759
366,0.0,1844.1838829432488,8.901053125246913,70.65124267064188
367,1.0,2884.089056911333,12.734913741578488,262.71003008204264
368,0.0,1705.4809161166077,5.788040996849777,43.42087544612865
369,0.0,1278.818670246797,6.510034400303968,90.38779847835852
370,0.0,1455.6802931582865,6.2953582788745415,34.39998512085023
371,1.0,2009.475631038938,11.156333399797385,119.9397151992139
372,0.0,1846.1218166610743,8.174732311906139,42.206956007517455
373,0.0,685.7595867876825,8.988101174398894,22.89998876706717
374,0.0,1496.0117303265754,6.1474034651039515,50.2782262439124
375,0.0,1450.2420901760777,5.582887434188229,46.445105651840834
376,0.0,1461.1815506923574,6.951519857984339,2.1425474903598603
377,0.0,1644.4657511738249,6.876731722161942,47.2490163505391
378,0.0,1785.318234742627,7.580443658135784,156.36169075433386
379,1.0,2871.8741343288407,8.948440990600961,101.12720656602474
380,1.0,713.4294068466916,10.927708409621314,110.84532155777853
381,0.0,1785.6345080394735,5.201146717215939,18.313230728694823
382,0.0,640.0755566045463,7.809714031733835,43.985214863313914
383,1.0,1787.6580158719034,5.178448787355619,42.23272053067803
384,0.0,1784.527787594427,9.190460642536927,24.75273617508074
385,0.0,1292.405341705486,9.447677895493067,26.880658390205397
386,0.0,1641.9744503523007,8.54387266118165,53.903693960051996
387,0.0,1206.9879461497355,7.433044836157418,17.218192899768376
388,0.0,2061.119019443129,7.769105784220951,93.83376332037666
389,1.0,2347.5594792200213,10.867969256772273,32.18286482337548
390,1.0,2403.216443624055,8.906841699876367,19.495278449790135
391,1.0,1158.067068941813,8.120754023213998,180.06346910942787
392,0.0,1294.3446770386872,7.147143629983179,52.69285344758078
393,0.0,1364.5125912050694,4.066794417246189,90.42228056692106
394,0.0,1181.522071631183,9.750595721643037,88.69140562915207
395,1.0,2577.2926587593697,11.555545653359237,7.025946821471788
396,0.0,2054.5899544031527,4.290933825436375,18.272740054543203
397,1.0,2407.0739676333023,11.16861461744699,106.25996997157341
398,0.0,1219.1556256450783,11.025403419599641,47.37927502471399
399,0.0,1920.482757601268,9.516362973208896,50.28253344331566
400,0.0,1064.5677589750665,4.851922570698793,98.39453177443583
401,1.0,3514.083621092238,7.704137982398466,227.87240393121002
402,0.0,2248.022609773673,10.35071362736904,61.3514608210686
403,0.0,1940.2943840900607,8.507918213790871,41.036229780230585
404,0.0,1142.8961890316664,3.0727720334360553,66.73204804358699
405,0.0,1284.8910332791688,6.622485820297769,85.3870205270621
406,1.0,2468.3414751693167,12.87303309154173,87.03063004606369
407,0.0,1518.6507383000626,6.71101335116308,106.97676018556994
408,0.0,2165.8718207145184,6.848213608221095,86.8162471876177
409,0.0,1482.1483308663867,7.321982289558141,53.60645852608058
410,1.0,1496.0425795857868,10.380919988976755,100.30228192082456
411,1.0,2291.045022816859,10.715419281121294,96.91074789313652
412,1.0,1847.011686984903,11.34640792040264,72.53581666202558
413,0.0,1379.424104861433,6.221919941860085,32.280488333388405
414,0.0,1519.7429376679208,8.084885112366486,81.46980865550658
415,0.0,1182.4892106530788,8.32653091056051,24.435095524090993
416,0.0,1507.0706869610603,8.086091682422603,51.831356262892896
417,0.0,948.0048704757425,8.894782444560809,104.11515661941134
418,1.0,2186.104056302641,10.088659073055158,122.09769304794442
419,0.0,1568.8641878991036,6.625139480124028,63.64640306965065
420,0.0,1625.209812811248,6.315456717723103,51.870981157121335
421,1.0,3304.6363265183236,11.92772857188712,105.3533845603489
422,1.0,2092.0867938509696,12.026482980227193,81.54187767792564
423,1.0,2622.6064908601934,14.146619466275016,47.42722440345662
424,0.0,1986.324342318488,5.1177341325359915,78.26784812649274
425,0.0,1078.3392593211797,9.392629931483535,90.38771608048577
426,0.0,1499.5428341489169,5.318411136349884,31.865633257791714
427,0.0,1929.8674219050804,9.92176866460699,41.64617491314314
428,1.0,2060.8081603455266,13.885807731477652,147.86523205831674
429,0.0,1088.5833056952065,7.012350366988967,67.66795275467376
430,0.0,1495.1400451566208,7.611571858480206,196.95195631648778
431,0.0,2194.891888221853,8.175223059495975,82.35129715890277
432,0.0,1635.618958095546,6.271470762043057,19.178610121178814
433,1.0,2888.934034651529,11.734692395899955,198.8743950812981
434,0.0,798.4876503056234,4.855249660769025,45.70572505599288
435,0.0,1571.823603376901,6.328893530240519,61.057048888375945
436,0.0,1765.9526634734643,8.737487295943483,155.26104827207348
437,1.0,962.396158770572,9.001639546687153,50.55891308330889
438,0.0,1393.094735132129,8.162806612870424,38.20571697541021
439,1.0,2261.452499527264,13.881534682434213,54.26238204674812
440,0.0,1700.066832579061,8.174061873626114,23.445906114593498
441,0.0,1031.2723164873778,3.7232123207256462,97.05134843592533
442,0.0,1071.346134915771,9.125269239044165,28.620505367194372
443,1.0,1514.3333652404099,14.274117605665674,131.61887577099074
444,0.0,1824.0520097591445,9.64067415724168,61.02693614624296
445,0.0,1134.8043832795734,9.406633343903454,66.51235028855618
446,0.0,1965.6420533408536,8.673260918612556,21.387136357594187
447,0.0,798.181783010854,7.888816971753554,125.0073139603814
448,0.0,1834.7711323616356,5.7371138879839405,106.36675192703102
449,1.0,1963.8015597680496,9.7565821304127,136.02034232174645
450,0.0,982.3773922600244,8.989673087547954,48.95708815348708
451,0.0,962.2904936279639,9.346456722513258,18.967342181879285
452,0.0,1671.9387134059295,7.037370668060543,39.968884574745104
453,1.0,2611.201861022976,10.17853309846887,108.03363646607073
454,0.0,1619.83784914611,4.67817084332636,30.20502797335349
